GTIN Code;GTIN Name;Segmentation (GPC);GPC Segmentation Code;GPC Brick Code;GPC Class Code;GPC Family Code;GTIN Image;Brand Code;Brand;Brand Image;Brand Link;Brand Owner;Brand Owner Code;Brand Owner Link;Brand Owner Wikipedia Link;Brand Owner Image;GCP Code;GLN Code;Logistical Owner (GLN);GLN Country ISO Code;GLN City;GLN Postal Code;GLN Address2;GLN Address3;GLN Address4;GLN Last Change;GLN Return Code;Number of Units;Package Type Code;Package Type Name;Weight (g);Weight (oz);Volume (ml);Volume (fl oz);Alcohol by Volume;Alcohol by Weight;Registration;Registration Country ISO Code
0041520877949;Magnum 5 Blade Razor Trimmer & Travel Case 1 set;Healthcare;51000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520877949.jpg;A2F4MN;CareOne;http://product.okfn.org.s3.amazonaws.com/images/brand/A2F4MN.jpg;http://www.care1.info;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;;;;;;;GS1 US;US
0041520878120;Travel Kit 1 kit;Healthcare;51000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520878120.jpg;A2F4MN;CareOne;http://product.okfn.org.s3.amazonaws.com/images/brand/A2F4MN.jpg;http://www.care1.info;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;;;;;;;GS1 US;US
0041520878137;Travel Kit 1 kit;Healthcare;51000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520878137.jpg;A2F4MN;CareOne;http://product.okfn.org.s3.amazonaws.com/images/brand/A2F4MN.jpg;http://www.care1.info;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;;;;;;;GS1 US;US
0041520878540;Hand Soap;Healthcare;51000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520878540.jpg;A2F4MN;CareOne;http://product.okfn.org.s3.amazonaws.com/images/brand/A2F4MN.jpg;http://www.care1.info;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;;;236.0;8.0;;;GS1 US;US
0041520879400;Bubble Bath;Healthcare;51000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520879400.jpg;A2F4MN;CareOne;http://product.okfn.org.s3.amazonaws.com/images/brand/A2F4MN.jpg;http://www.care1.info;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;;;591.0;20.0;;;GS1 US;US
0041520879660;Women's Bone Health 100 caplets;Healthcare;51000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520879660.jpg;A2F4MN;CareOne;http://product.okfn.org.s3.amazonaws.com/images/brand/A2F4MN.jpg;http://www.care1.info;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;;;;;;;GS1 US;US
0041520879707;Acne Gel;Healthcare;51000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520879707.jpg;A2F4MN;CareOne;http://product.okfn.org.s3.amazonaws.com/images/brand/A2F4MN.jpg;http://www.care1.info;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;28.0;1.0;;;;;GS1 US;US
0041520879738;Rawhide Chew 1 bone;Pet Care - Food;10000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520879738.jpg;4L59XH;Companion;http://product.okfn.org.s3.amazonaws.com/images/brand/4L59XH.jpg;;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;;;;;;;GS1 US;US
0041520879745;Toothbrush 1 toothbrush;Healthcare;51000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520879745.jpg;A2F4MN;CareOne;http://product.okfn.org.s3.amazonaws.com/images/brand/A2F4MN.jpg;http://www.care1.info;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;;;;;;;GS1 US;US
0041520879752;Toothbrush 1 toothbrush;Healthcare;51000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520879752.jpg;A2F4MN;CareOne;http://product.okfn.org.s3.amazonaws.com/images/brand/A2F4MN.jpg;http://www.care1.info;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;;;;;;;GS1 US;US
0041520879950;Nail Buffing Block 1 block;Healthcare;51000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520879950.jpg;A2F4MN;CareOne;http://product.okfn.org.s3.amazonaws.com/images/brand/A2F4MN.jpg;http://www.care1.info;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;;;;;;;GS1 US;US
0041520879998;Daily Regenerating Cleanser;Healthcare;51000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520879998.jpg;A2F4MN;CareOne;http://product.okfn.org.s3.amazonaws.com/images/brand/A2F4MN.jpg;http://www.care1.info;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;;;150.0;5.0;;;GS1 US;US
0041520880215;12 Ply Sterile Pads 25 pads;Healthcare;51000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520880215.jpg;A2F4MN;CareOne;http://product.okfn.org.s3.amazonaws.com/images/brand/A2F4MN.jpg;http://www.care1.info;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;;;;;;;GS1 US;US
0041520880246;Extra Healing Fast Acting Lotion;Healthcare;51000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520880246.jpg;A2F4MN;CareOne;http://product.okfn.org.s3.amazonaws.com/images/brand/A2F4MN.jpg;http://www.care1.info;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;;;621.0;21.0;;;GS1 US;US
0041520880277;Healing Ointment;Baby Care;54000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520880277.jpg;ILXJID;Cottontails;http://product.okfn.org.s3.amazonaws.com/images/brand/ILXJID.jpg;http://www.giantfoodstores.com;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;85.0;3.0;;;;;GS1 US;US
0041520880345;Vitamin D 90 softgels;Healthcare;51000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520880345.jpg;A2F4MN;CareOne;http://product.okfn.org.s3.amazonaws.com/images/brand/A2F4MN.jpg;http://www.care1.info;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;;;;;;;GS1 US;US
0041520880406;Baby Wash;Baby Care;54000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520880406.jpg;ILXJID;Cottontails;http://product.okfn.org.s3.amazonaws.com/images/brand/ILXJID.jpg;http://www.giantfoodstores.com;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;;;236.0;8.0;;;GS1 US;US
0041520880895;Hand Sanitizer;Healthcare;51000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520880895.jpg;A2F4MN;CareOne;http://product.okfn.org.s3.amazonaws.com/images/brand/A2F4MN.jpg;http://www.care1.info;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;;;443.0;15.0;;;GS1 US;US
0041520882011;Bandages 20 bandages;Healthcare;51000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520882011.jpg;A2F4MN;CareOne;http://product.okfn.org.s3.amazonaws.com/images/brand/A2F4MN.jpg;http://www.care1.info;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;;;;;;;GS1 US;US
0041520882059;Shampoo Plus Conditioner;Healthcare;51000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520882059.jpg;A2F4MN;CareOne;http://product.okfn.org.s3.amazonaws.com/images/brand/A2F4MN.jpg;http://www.care1.info;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;;;420.0;14.2;;;GS1 US;US
0041520884084;Patio Candle;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520884084.jpg;;;;;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;567.0;20.0;;;;;GS1 US;US
0041520885029;Fluoride Rinse;Healthcare;51000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520885029.jpg;A2F4MN;CareOne;http://product.okfn.org.s3.amazonaws.com/images/brand/A2F4MN.jpg;http://www.care1.info;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;;;500.0;16.9;;;GS1 US;US
0041520886385;Ultra-gentle Oil-free Sensitive Skin Moisturizer;Healthcare;51000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041520886385.jpg;A2F4MN;CareOne;http://product.okfn.org.s3.amazonaws.com/images/brand/A2F4MN.jpg;http://www.care1.info;;;;;;0041520;0607986000002;Ahold Usa, Inc.;US;Greenville;29607;1200 Brookfield Blvd.;;SC;;0;1;;;;;118.0;4.0;;;GS1 US;US
0041522063432;Dog Biscuits For Dogs 50 100 lb;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041522063432.jpg;;;;;;;;;;0041522;0041522000000;Star-Kist Foods Inc/Heinz Pet Products;US;Pittsburgh;15222-2530;357 6th Ave;;PA;;0;1;;;;;;;;;GS1 US;US
0041522108409;Dog Biscuits;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041522108409.jpg;;;;;;;;;;0041522;0041522000000;Star-Kist Foods Inc/Heinz Pet Products;US;Pittsburgh;15222-2530;357 6th Ave;;PA;;0;1;;;;;;;;;GS1 US;US
0041533245322;Microwave Activated Moist Heat-cold Carpal Cuff For Wrist Hand X;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041533245322.jpg;;;;;;;;;;0041533;0041533000006;Bruder Healthcare Company;US;Alpharetta;30004;3150 Engineering Pkwy;;GA;;0;1;;;;;;;;;GS1 US;US
0041533343257;Moist Heat Neck Wrap 1 wrap;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041533343257.jpg;;;;;;;;;;0041533;0041533000006;Bruder Healthcare Company;US;Alpharetta;30004;3150 Engineering Pkwy;;GA;;0;1;;;;;;;;;GS1 US;US
0041533345350;Moist Heat Joint Wrap 1 wrap;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041533345350.jpg;;;;;;;;;;0041533;0041533000006;Bruder Healthcare Company;US;Alpharetta;30004;3150 Engineering Pkwy;;GA;;0;1;;;;;;;;;GS1 US;US
0041533740209;Cold Compress 1 each;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041533740209.jpg;;;;;;;;;;0041533;0041533000006;Bruder Healthcare Company;US;Alpharetta;30004;3150 Engineering Pkwy;;GA;;0;1;;;;;;;;;GS1 US;US
0041534110025;Mints Ice;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041534110025.jpg;;;;;;;;;;0041534;0041534000005;K. C. Confectionery Ltd.;TT;Couva;;95-97 Southern Main Road;;;;0;1;;;;;;;;;GS1 US;US
0041534308026;Kc Creamy Toffee;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041534308026.jpg;;;;;;;;;;0041534;0041534000005;K. C. Confectionery Ltd.;TT;Couva;;95-97 Southern Main Road;;;;0;1;;;;;;;;;GS1 US;US
0041535056506;Protein Conditioning Shampoo;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041535056506.jpg;;;;;;;;;;0041535;0041535000004;Vaporette Chemical Co. Div.;US;Dallas;75234;12200 Denton Drive;;TX;;0;1;;;;;;12.0;;;GS1 US;US
0041535280000;Z-120 Carpet Flea And Tick Powder;Pet Care - Food;10000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041535280000.jpg;UXSMK5;Farnam;http://product.okfn.org.s3.amazonaws.com/images/brand/UXSMK5.jpg;http://www.farnam.com;;;;;;0041535;0041535000004;Vaporette Chemical Co. Div.;US;Dallas;75234;12200 Denton Drive;;TX;;0;1;;;;16.0;;;;;GS1 US;US
0041535374709;Mosquito Repellent;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041535374709.jpg;;;;;;;;;;0041535;0041535000004;Vaporette Chemical Co. Div.;US;Dallas;75234;12200 Denton Drive;;TX;;0;1;;;;;236.0;8.0;;;GS1 US;US
0041535442309;4 Month Flea And Tick Collar For Small Dogs 1 ct;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041535442309.jpg;;;;;;;;;;0041535;0041535000004;Vaporette Chemical Co. Div.;US;Dallas;75234;12200 Denton Drive;;TX;;0;1;;;;;;;;;GS1 US;US
0041535604608;Siphotrol Plus Fogger;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041535604608.jpg;;;;;;;;;;0041535;0041535000004;Vaporette Chemical Co. Div.;US;Dallas;75234;12200 Denton Drive;;TX;;0;1;;;;6.0;;;;;GS1 US;US
0041535609108;Fleatrol Carpet Spray;Pet Care - Food;10000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041535609108.jpg;UXSMK5;Farnam;http://product.okfn.org.s3.amazonaws.com/images/brand/UXSMK5.jpg;http://www.farnam.com;;;;;;0041535;0041535000004;Vaporette Chemical Co. Div.;US;Dallas;75234;12200 Denton Drive;;TX;;0;1;;;;8.0;;;;;GS1 US;US
0041535611606;Single Fogger;Pet Care - Food;10000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041535611606.jpg;UXSMK5;Farnam;http://product.okfn.org.s3.amazonaws.com/images/brand/UXSMK5.jpg;http://www.farnam.com;;;;;;0041535;0041535000004;Vaporette Chemical Co. Div.;US;Dallas;75234;12200 Denton Drive;;TX;;0;1;;;;6.0;;;;;GS1 US;US
0041535622503;Fleatrol Flea & Tick Spray For Cats & Kittens;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041535622503.jpg;;;;;;;;;;0041535;0041535000004;Vaporette Chemical Co. Div.;US;Dallas;75234;12200 Denton Drive;;TX;;0;1;;;;;;8.0;;;GS1 US;US
0041535632304;Carpet And Upholstry Pump;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041535632304.jpg;;;;;;;;;;0041535;0041535000004;Vaporette Chemical Co. Div.;US;Dallas;75234;12200 Denton Drive;;TX;;0;1;;;;24.0;;;;;GS1 US;US
0041535770006;Spot On Flea & Tick Control For Dogs Size Medium Dog;Pet Care - Food;10000000;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041535770006.jpg;UXSMK5;Farnam;http://product.okfn.org.s3.amazonaws.com/images/brand/UXSMK5.jpg;http://www.farnam.com;;;;;;0041535;0041535000004;Vaporette Chemical Co. Div.;US;Dallas;75234;12200 Denton Drive;;TX;;0;1;;;;;;4.0;;;GS1 US;US
0041535775506;Zodiac Spot On Flea Control For Cats And Kittens 1 cc 4 pk;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041535775506.jpg;;;;;;;;;;0041535;0041535000004;Vaporette Chemical Co. Div.;US;Dallas;75234;12200 Denton Drive;;TX;;0;1;;;;;;;;;GS1 US;US
0041543010019;Horseradish Cream Style;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041543010019.jpg;;;;;;;;;;0041543;0041543000003;Silver Spring Foods, Inc.;US;Eau Claire;54703;2424 Alpine Rd;;WI;;0;1;;;;5.0;;;;;GS1 US;US
0041543070082;Horseradish Pineapple Apricot;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041543070082.jpg;;;;;;;;;;0041543;0041543000003;Silver Spring Foods, Inc.;US;Eau Claire;54703;2424 Alpine Rd;;WI;;0;1;;;241.0;8.5;;;;;GS1 US;US
0041543150197;Mustard Beer'n Brat Horseradish 9.5 Fo;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041543150197.jpg;;;;;;;;;;0041543;0041543000003;Silver Spring Foods, Inc.;US;Eau Claire;54703;2424 Alpine Rd;;WI;;0;1;;;;9.5;;;;;GS1 US;US
0041543160523;Dill Mustard;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041543160523.jpg;;;;;;;;;;0041543;0041543000003;Silver Spring Foods, Inc.;US;Eau Claire;54703;2424 Alpine Rd;;WI;;0;1;;;;9.5;;;;;GS1 US;US
0041545002029;Energy Drink;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041545002029.jpg;;;;;;;;;;0041545;0041545000001;The Monarch Company, Inc.;US;Atlanta;30306;1123 Zonolite Road NE, Ste 10;;GA;;0;1;;;;;473.0;16.0;;;GS1 US;US
0041545031784;Root Beer;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041545031784.jpg;;;;;;;;;;0041545;0041545000001;The Monarch Company, Inc.;US;Atlanta;30306;1123 Zonolite Road NE, Ste 10;;GA;;0;1;;;;;591.0;20.0;;;GS1 US;US
0041545081789;Fruit Punch;;;;;;http://product.okfn.org.s3.amazonaws.com/images/gtin/gtin-004/0041545081789.jpg;;;;;;;;;;0041545;0041545000001;The Monarch Company, Inc.;US;Atlanta;30306;1123 Zonolite Road NE, Ste 10;;GA;;0;1;;;;;591.0;20.0;;;GS1 US;US
